"date","Top 40 Index","Mid Cap Index","Small Cap Index","All-Share Index","Large Cap Index","Fin 15 Index"
2023-03-22,69756.5625,75091.359375,67004.351563,75243.4375,78417.8125,15282.330078
2023-03-23,70066.09375,75260.28125,67469.90625,75585.226563,78814.648438,15423.580078
2023-03-24,69180.703125,74517.296875,67206.078125,74695.039063,77807.492188,15178.150391
2023-03-27,69785.101563,75065.6875,67270.671875,75283.679688,78463.828125,15417.320313
2023-03-28,70444.90625,76042.28125,68450.539063,76047.34375,79161.5625,15628.320313
2023-03-29,70864.867188,76217.710938,68731.148438,76480.109375,79696.507813,15614.129883
2023-03-30,71089.320313,76350.109375,68654.46875,76704.632813,79976.726563,15634.419922
2023-03-31,70497.703125,75578.039063,68436.1875,76100.171875,79375.632813,15495.519531
2023-04-03,70958.742188,76157.40625,69045.148438,76614.960938,79882.273438,15665.900391
2023-04-04,71693.21875,77578.523438,69864.359375,77458.578125,80583.398438,15810.089844
2023-04-05,70925.796875,76629.820313,69404.21875,76656.421875,79774.53125,15623.94043
2023-04-06,71378.90625,76984.796875,69583.84375,77113.703125,80296.898438,15748.490234
2023-04-11,72252.609375,77795.351563,69275.109375,77990.539063,81303.960938,15865.799805
2023-04-12,71964.648438,77647.09375,69310.421875,77740.6875,80995.796875,15983.080078
2023-04-13,72704.953125,77929.0625,69508.976563,78462.773438,81909.882813,15884.599609
2023-04-14,73133.742188,77826.398438,69865.5,78870.359375,82487.6875,15961.889648
2023-04-17,73035.703125,76968.117188,69988.757813,78723.703125,82530.859375,15716.490234
2023-04-18,73676.507813,77397.8125,69433.320313,79294.757813,83240.1875,15496.450195
2023-04-19,73243.328125,76844.507813,69424.710938,78796.859375,82708.6875,15466.160156
2023-04-20,73284.148438,77381.257813,69675.671875,78883.257813,82651.96875,15543.049805
2023-04-21,72344.546875,76852.5625,69163.21875,77910.960938,81482.40625,15461.669922
2023-04-24,72510.210938,77051.601563,69335.796875,78121.367188,81705.976563,15455.320313
2023-04-25,72322.992188,76745.179688,68878.492188,77891.132813,81506.09375,15414.69043
2023-04-26,72533.140625,77144.976563,69110.21875,78122.117188,81694.359375,15603.799805
2023-04-28,72582.820313,77739.148438,69489.34375,78218.367188,81625.570313,15694.919922
2023-05-02,71883.890625,77354.679688,69225.09375,77532.898438,80797.960938,15548.030273
2023-05-03,72572.851563,77551.46875,69233.609375,78218.601563,81699.570313,15505.089844
2023-05-04,71700.65625,76668.40625,68690.34375,77271.132813,80673.007813,15077.110352
2023-05-05,72510.476563,77850.039063,69110.132813,78132.773438,81498.148438,15391.570313
2023-05-08,72963.296875,78051.539063,69166.617188,78572.328125,82050.078125,15425.099609
2023-05-09,72233.398438,76995.140625,68067.84375,77776.867188,81326.242188,15430.94043
2023-05-10,72352.65625,75905.15625,67424.828125,77775.023438,81693.953125,15186.799805
2023-05-11,71633.929688,74296.390625,67131.78125,76997.15625,81105.65625,14661.469727
2023-05-12,72961.359375,75598.5,67029,78330.203125,82590.953125,14941.280273
2023-05-15,72918.289063,75024.132813,67139.0625,78261.648438,82659.523438,14893.669922
2023-05-16,72652.617188,74921.796875,66905.828125,77973.023438,82301.4375,14884.780273
2023-05-17,73189.171875,74141.398438,66620.140625,78390.742188,83140.257813,14728.709961
2023-05-18,72513.9375,73640.820313,66131.921875,77667.960938,82310.28125,14743.219727
2023-05-19,72985.40625,74001.671875,66525.742188,78175.820313,82887.289063,14866.019531
2023-05-22,72763.460938,74107.023438,66727.273438,77962.726563,82543.328125,14937.030273
2023-05-23,71478.890625,73929.710938,66561.421875,76748.273438,80905.390625,14867.120117
2023-05-24,70331.9375,73516.9375,66684.882813,75621.898438,79441.859375,14778.360352
2023-05-25,70971.242188,73299.179688,65963.992188,76174.609375,80324.25,14712.910156
2023-05-26,71404.273438,72972.15625,65740.25,76589.539063,81012.742188,14654.200195
2023-05-29,71444.15625,72774.023438,65706.757813,76613.351563,81105.859375,14581.820313
2023-05-30,70921.140625,71300.507813,65481.871094,75939.460938,80611.0625,14358.209961
2023-05-31,69997.84375,71517.539063,65715.523438,75067.46875,79317.078125,14415.269531
2023-06-01,70656.078125,72578.703125,66317.039063,75783.25,79964.703125,14629.719727
2023-06-02,71993.273438,73251.078125,67003.4375,77126.0625,81593.367188,14802.820313
2023-06-05,71421.546875,73602.273438,67321.007813,76602.84375,80740.601563,14979.070313
2023-06-06,71631.9375,74111.679688,67768.476563,76840.109375,80892.546875,15144.089844
2023-06-07,71833.070313,74784.617188,67859.992188,77125.851563,81088.609375,15356.929688
2023-06-08,71696.21875,75121.398438,67803.453125,77015.210938,80840.28125,15545.759766
2023-06-09,71602.070313,75473.648438,67594.429688,76936.109375,80641.726563,15876.709961
2023-06-12,70968.679688,74698.28125,67494.15625,76282.132813,79963.007813,15604.730469
2023-06-13,72485.796875,75877.609375,67892.179688,77827.726563,81746.257813,15840.839844
2023-06-14,72628.890625,76652.53125,68693.046875,78060.21875,81790.289063,16005.580078
2023-06-15,73035.28125,77313.148438,69539.28125,78531.8125,82197.65625,16166.570313
